ID_P,NAME_P,DATE_P,COUNTRY_P,RANK_P,PROGRESS_P,POINT_P,HARDPOINT_P,HARDTOUR_P,CLAYPOINT_P,CLAYTOUR_P,GRASSPOINT_P,GRASSTOUR_P,CARPETPOINT_P,CARPETTOUR_P,PRIZE_P,CH_P,DR_P,DP_P,DO_P,IHARDPOINT_P,IHARDTOUR_P,ITF_ID,country_name,continent
111167,Fred Barnett,2003-08-20,GBR,,,,,,,,,,,,,,,,,,,800722597.0,United Kingdom of Great Britain & Northern Ireland,Europe
111194,Pietro Ricci,2008-08-04,ITA,,,,,,,,,,,,,,,,,,,800589345.0,"Italy, Italian Republic",Europe
111168,Bouraoui Fares,2009-11-23,TUN,,,,,,,,,,,,,,,,,,,800736359.0,"Tunisia, Tunisian Republic",Africa
111169,Leon Smarcan,2007-10-20,SLO,,,,,,,,,,,,,,,,,,,800571904.0,"Slovenia, Republic of",Europe
111170,Marko Milosavljevic (SRB),2006-08-30,SRB,,,,,,,,,,,,,,,,,,,800648396.0,"Serbia, Republic of",Europe
111212,Timothy Taylor,1982-08-14,USA,,,,,,,,,,,,,,,,,,,800787537.0,United States of America,North America
111219,Mattia Pozzi,2004-05-11,ITA,,,,,,,,,,,,,,,,,,,800737698.0,"Italy, Italian Republic",Europe
111226,Leonardo Cattaneo,2006-03-17,ITA,,,,,,,,,,,,,,,,,,,800566941.0,"Italy, Italian Republic",Europe
111228,Raffaele Ciurnelli,2008-03-04,ITA,,,,,,,,,,,,,,,,,,,800589799.0,"Italy, Italian Republic",Europe
111235,Benjamin Jeanne Grandinot,2003-07-24,FRA,,,,,,,,,,,,,,,,,,,800790706.0,"France, French Republic",Europe
111236,David Jeanne Grandinot,2002-08-02,FRA,,,,,,,,,,,,,,,,,,,800628274.0,"France, French Republic",Europe
111310,Aaron Gabet,2008-01-22,FRA,,,,,,,,,,,,,,,,,,,800567149.0,"France, French Republic",Europe
111311,Enguerrand Grimaud,2006-01-30,FRA,,,,,,,,,,,,,,,,,,,800561183.0,"France, French Republic",Europe
111312,Ismar Basalic,2006-10-21,BIH,,,,,,,,,,,,,,,,,,,800631641.0,Bosnia and Herzegovina,Europe
111313,Amir Skrijelj,2008-04-09,BIH,,,,,,,,,,,,,,,,,,,800621070.0,Bosnia and Herzegovina,Europe
111314,Nikola Lazetic,1994-08-03,BIH,,,,,,,,,,,,,,,,,,,800785738.0,Bosnia and Herzegovina,Europe
111315,Aron Janos Major,2007-01-23,HUN,,,,,,,,,,,,,,,,,,,800575464.0,"Hungary, Republic of",Europe
111316,Barnabas Sift,2006-07-11,HUN,,,,,,,,,,,,,,,,,,,800647792.0,"Hungary, Republic of",Europe
111317,Botond Nagy,2007-11-02,HUN,,,,,,,,,,,,,,,,,,,800575337.0,"Hungary, Republic of",Europe
111318,Bautista Ninci,2000-11-24,ARG,,,,,,,,,,,,,,,,,,,800550537.0,"Argentina, Argentine Republic",South America
111319,Fabio Karner,2005-09-06,AUT,,,,,,,,,,,,,,,,,,,800516972.0,"Austria, Republic of",Europe
111320,Ivon Jovanovic,2008-01-25,CRO,,,,,,,,,,,,,,,,,,,800595606.0,"Croatia, Republic of",Europe
111321,Pero Zuljevic,1985-02-23,CRO,,,,,,,,,,,,,,,,,,,800790361.0,"Croatia, Republic of",Europe
111322,Goki Niinomi,2007-02-17,JPN,,,,,,,,,,,,,,,,,,,800584905.0,Japan,Asia
111323,Woojun Kang,2006-01-03,KOR,,,,,,,,,,,,,,,,,,,800575913.0,"Korea, Republic of",Asia
111332,Arturo Ros Salvatierra,2008-01-01,ESP,,,,,,,,,,,,,,,,,,,800675373.0,"Spain, Kingdom of",Europe
111333,Mario Lozano,2009-02-07,ESP,,,,,,,,,,,,,,,,,,,800625524.0,"Spain, Kingdom of",Europe
111334,Lucas Sanchez Lopez,2008-11-25,ESP,,,,,,,,,,,,,,,,,,,800762149.0,"Spain, Kingdom of",Europe
111335,Andreu Sanchez Ferre,2008-11-05,ESP,,,,,,,,,,,,,,,,,,,800756435.0,"Spain, Kingdom of",Europe
111336,Fernando Martinez Belinchon,2007-03-01,ESP,,,,,,,,,,,,,,,,,,,800729447.0,"Spain, Kingdom of",Europe
111337,David Munoz Botia,2007-02-21,ESP,,,,,,,,,,,,,,,,,,,800603030.0,"Spain, Kingdom of",Europe
111338,Pavel Zhadan,2007-03-27,UKR,,,,,,,,,,,,,,,,,,,800779662.0,Ukraine,Europe
111339,Hector Salvador Civera,2006-01-03,ESP,,,,,,,,,,,,,,,,,,,800716162.0,"Spain, Kingdom of",Europe
111340,Vicent Llobell,2007-05-27,ESP,,,,,,,,,,,,,,,,,,,800677700.0,"Spain, Kingdom of",Europe
111341,Joseph Puig Mccallan,2008-07-30,ESP,,,,,,,,,,,,,,,,,,,800601422.0,"Spain, Kingdom of",Europe
111342,Florin Cristian Lucaciu,2008-05-11,ROU,,,,,,,,,,,,,,,,,,,800602589.0,Romania,Europe
111343,Blake Shoucair,2003-05-06,JAM,,,,,,,,,,,,,,,,,,,800571382.0,Jamaica,North America
111344,Deren Yigin,2006-03-23,GER,,,,,,,,,,,,,,,,,,,800522174.0,"Germany, Federal Republic of",Europe
111345,Igor Stablovic,2006-04-11,SRB,,,,,,,,,,,,,,,,,,,800588116.0,"Serbia, Republic of",Europe
111346,Novak Ivanovic,2006-05-17,SRB,,,,,,,,,,,,,,,,,,,800671289.0,"Serbia, Republic of",Europe
111347,Obretin Cristian Eduard,2006-07-31,ROU,,,,,,,,,,,,,,,,,,,800786719.0,Romania,Europe
111348,Camil Slataru,2006-09-19,ROU,,,,,,,,,,,,,,,,,,,800601822.0,Romania,Europe
111349,Raffaele Cecchini,2004-06-01,ITA,,,,,,,,,,,,,,,,,,,800492493.0,"Italy, Italian Republic",Europe
111350,Cristi Junior Zlotea,2006-10-09,ROU,,,,,,,,,,,,,,,,,,,800739892.0,Romania,Europe
111351,Jamie Forrest,2003-05-02,GBR,,,,,,,,,,,,,,,,,,,800429218.0,United Kingdom of Great Britain & Northern Ireland,Europe
111352,Alexandru Rares Giurea,2004-01-22,ROU,,,,,,,,,,,,,,,,,,,800482012.0,Romania,Europe
111353,Mihai Cosmin Ghetu,2002-08-31,ROU,,,,,,,,,,,,,,,,,,,800498858.0,Romania,Europe
111354,Vaclav Schneider,2002-08-25,CZE,,,,,,,,,,,,,,,,,,,800442874.0,Czech Republic,Europe
111355,Aniketh Venkataraman,2006-09-20,IND,,,,,,,,,,,,,,,,,,,800591996.0,"India, Republic of",Asia
111356,Leonardo Ciriaci,2004-08-12,ITA,,,,,,,,,,,,,,,,,,,800777566.0,"Italy, Italian Republic",Europe
111367,Marko Pozonec,2006-05-20,SLO,,,,,,,,,,,,,,,,,,,800534467.0,"Slovenia, Republic of",Europe
111368,Max Stollecker,2005-01-19,SLO,,,,,,,,,,,,,,,,,,,800540841.0,"Slovenia, Republic of",Europe
111369,Mai Winterleitner,2008-05-15,SLO,,,,,,,,,,,,,,,,,,,800639806.0,"Slovenia, Republic of",Europe
111370,Spencer Johnson,2003-01-15,USA,,,,,,,,,,,,,,,,,,,800594660.0,United States of America,North America
111371,David Adamson,2006-02-12,USA,,,,,,,,,,,,,,,,,,,800690918.0,United States of America,North America
111372,Jayson Blando,2001-11-17,USA,,,,,,,,,,,,,,,,,,,800700203.0,United States of America,North America
111413,Julio Zarate Fernandez,2009-02-21,ESP,,,,,,,,,,,,,,,,,,,800706379.0,"Spain, Kingdom of",Europe
111436,Job Japelj,2004-06-07,SLO,,,,,,,,,,,,,,,,,,,800492968.0,"Slovenia, Republic of",Europe
111483,Adrien Jonah Abarca,2008-08-14,USA,,,,,,,,,,,,,,,,,,,800688848.0,United States of America,North America
111498,Moise Kouame,2009-03-06,FRA,,,,,,,,,,,,,,,,,,,800589546.0,"France, French Republic",Europe
111499,Jan Klimas,2006-11-05,CZE,,,,,,,,,,,,,,,,,,,800631983.0,Czech Republic,Europe
111500,Jack Kennedy,2008-06-04,USA,,,,,,,,,,,,,,,,,,,800692786.0,United States of America,North America
111501,Nicolas Dispas,2006-05-30,BEL,,,,,,,,,,,,,,,,,,,800531954.0,"Belgium, Kingdom of",Europe
111502,Justin Nulac,2005-12-06,FRA,,,,,,,,,,,,,,,,,,,800589725.0,"France, French Republic",Europe
111503,Riccardo Surano,2007-09-02,ITA,,,,,,,,,,,,,,,,,,,800568128.0,"Italy, Italian Republic",Europe
111504,Enrico Egitto,2007-04-08,ITA,,,,,,,,,,,,,,,,,,,800590500.0,"Italy, Italian Republic",Europe
111505,Ignazio Speciale,2005-09-06,ITA,,,,,,,,,,,,,,,,,,,800598515.0,"Italy, Italian Republic",Europe
111506,Mattia Leo,1987-08-16,ITA,,,,,,,,,,,,,,,,,,,800555152.0,"Italy, Italian Republic",Europe
111507,Mattias Pisanu,2007-07-13,ITA,,,,,,,,,,,,,,,,,,,800572927.0,"Italy, Italian Republic",Europe
111508,Rosario Lanza,2007-02-05,ITA,,,,,,,,,,,,,,,,,,,800708568.0,"Italy, Italian Republic",Europe
111509,Giorgio Pistoia,2006-06-16,ITA,,,,,,,,,,,,,,,,,,,800600961.0,"Italy, Italian Republic",Europe
111510,Angelo Lo Destro,2007-06-02,ITA,,,,,,,,,,,,,,,,,,,800785007.0,"Italy, Italian Republic",Europe
111511,Christian Fanara,2007-01-29,ITA,,,,,,,,,,,,,,,,,,,800770303.0,"Italy, Italian Republic",Europe
111512,Woong Bi Lee,2005-04-11,KOR,,,,,,,,,,,,,,,,,,,800553573.0,"Korea, Republic of",Asia
111513,Hyesu Kim,2001-07-19,KOR,,,,,,,,,,,,,,,,,,,800452702.0,"Korea, Republic of",Asia
111514,Minhyeok Kim,2001-11-28,KOR,,,,,,,,,,,,,,,,,,,800520599.0,"Korea, Republic of",Asia
111515,Jun Yan Trevor Tham,1999-10-11,CAN,,,,,,,,,,,,,,,,,,,800519311.0,Canada,North America
111516,Jihoon Kang,2005-02-19,KOR,,,,,,,,,,,,,,,,,,,800527104.0,"Korea, Republic of",Asia
111517,Mori Choi,2005-05-16,KOR,,,,,,,,,,,,,,,,,,,800700563.0,"Korea, Republic of",Asia
111518,Se Hyun Kim,2006-08-16,KOR,,,,,,,,,,,,,,,,,,,800581090.0,"Korea, Republic of",Asia
111519,Min Seok Maeng,2007-04-03,KOR,,,,,,,,,,,,,,,,,,,800580245.0,"Korea, Republic of",Asia
111520,Moonbae Kim,2001-10-20,KOR,,,,,,,,,,,,,,,,,,,800452035.0,"Korea, Republic of",Asia
111521,Hyung Tak Oh,2006-07-21,KOR,,,,,,,,,,,,,,,,,,,800586050.0,"Korea, Republic of",Asia
111522,Adam Tvede,2004-12-29,DEN,,,,,,,,,,,,,,,,,,,800567628.0,"Denmark, Kingdom of",Europe
111523,Jonathan Jackson,2007-06-29,GUM,,,,,,,,,,,,,,,,,,,800665279.0,Guam,Oceania
111524,Armin Trklja,2003-06-30,GER,,,,,,,,,,,,,,,,,,,800726810.0,"Germany, Federal Republic of",Europe
111525,Joao Morgado,2007-11-03,POR,,,,,,,,,,,,,,,,,,,800568664.0,"Portugal, Portuguese Republic",Europe
111526,Lourenco Luz,2006-08-26,POR,,,,,,,,,,,,,,,,,,,800757455.0,"Portugal, Portuguese Republic",Europe
111527,Daniel De La Fuente Torres,2003-02-26,ESP,,,,,,,,,,,,,,,,,,,800746444.0,"Spain, Kingdom of",Europe
111528,Daniel Domingos,2007-07-22,ANG,,,,,,,,,,,,,,,,,,,800728172.0,"Angola, Republic of",Africa
111529,Boris Ippolitov,1993-05-04,RUS,,,,,,,,,,,,,,,,,,,800785397.0,Russian Federation,Asia
111530,Tiago Valentim,2006-06-28,POR,,,,,,,,,,,,,,,,,,,800678577.0,"Portugal, Portuguese Republic",Europe
111531,Thomas Linley,2002-02-14,GBR,,,,,,,,,,,,,,,,,,,800505695.0,United Kingdom of Great Britain & Northern Ireland,Europe
111532,Esteban Talavera Cortes,2005-01-22,ESP,,,,,,,,,,,,,,,,,,,800690720.0,"Spain, Kingdom of",Europe
111533,George Russell,2004-02-21,GBR,,,,,,,,,,,,,,,,,,,800487440.0,United Kingdom of Great Britain & Northern Ireland,Europe
111534,Martin Garcia-Ripoll Orenes,2003-04-11,ESP,,,,,,,,,,,,,,,,,,,800791914.0,"Spain, Kingdom of",Europe
111535,Aditya Chopra,2004-11-12,IND,,,,,,,,,,,,,,,,,,,800512967.0,"India, Republic of",Asia
111536,Joel Mark Gibson,2004-09-01,GBR,,,,,,,,,,,,,,,,,,,800557960.0,United Kingdom of Great Britain & Northern Ireland,Europe
111537,Maximillian Relic,2003-12-03,GBR,,,,,,,,,,,,,,,,,,,800475715.0,United Kingdom of Great Britain & Northern Ireland,Europe
111538,Eli Mizerski,2004-09-24,POL,,,,,,,,,,,,,,,,,,,800570967.0,"Poland, Republic of",Europe
111539,Dorian Juszczak,2005-03-11,POL,,,,,,,,,,,,,,,,,,,800542058.0,"Poland, Republic of",Europe
111540,Jakub Januchowski,2007-07-24,POL,,,,,,,,,,,,,,,,,,,800597425.0,"Poland, Republic of",Europe
111541,Wiktor Lewandowski,2006-08-13,POL,,,,,,,,,,,,,,,,,,,800542652.0,"Poland, Republic of",Europe
111542,Reid Jarvis,2000-10-08,USA,,,,,,,,,,,,,,,,,,,800711613.0,United States of America,North America
111543,Juan Jose Bianchi,2001-01-09,VEN,,,,,,,,,,,,,,,,,,,800717021.0,"Venezuela, Bolivarian Republic of",South America
111577,Gasper Matijasic,2007-07-20,SLO,,,,,,,,,,,,,,,,,,,800570047.0,"Slovenia, Republic of",Europe
111578,Rohan Sachdev,2003-05-17,USA,,,,,,,,,,,,,,,,,,,800627150.0,United States of America,North America
111579,Yong Joon Park,2002-02-25,KOR,,,,,,,,,,,,,,,,,,,800498819.0,"Korea, Republic of",Asia
111580,Andrew Li,2007-07-24,USA,,,,,,,,,,,,,,,,,,,800688952.0,United States of America,North America
111581,Aadarsh Tripathi,2003-12-05,USA,,,,,,,,,,,,,,,,,,,800562250.0,United States of America,North America
111611,Noah Karma,2007-11-22,SUI,,,,,,,,,,,,,,,,,,,800576021.0,"Switzerland, Swiss Confederation",Europe
111612,Ilija Palavestra,2007-08-10,USA,,,,,,,,,,,,,,,,,,,800704120.0,United States of America,North America
111613,Ziga Sesko,2008-07-27,SLO,,,,,,,,,,,,,,,,,,,800579895.0,"Slovenia, Republic of",Europe
111614,Alexandru Toubi Hebhang Balan,2008-05-02,CAN,,,,,,,,,,,,,,,,,,,800573022.0,Canada,North America
111621,Francois-Alexandre Rimbaud,2006-04-30,FRA,,,,,,,,,,,,,,,,,,,800682282.0,"France, French Republic",Europe
111645,Albert Mondon Sebastian,2002-11-14,ESP,,,,,,,,,,,,,,,,,,,800687349.0,"Spain, Kingdom of",Europe
111646,Erik Renart Morella,2002-02-19,ESP,,,,,,,,,,,,,,,,,,,800475995.0,"Spain, Kingdom of",Europe
111683,Pedro Del Pino,2003-06-28,ARG,,,,,,,,,,,,,,,,,,,800733426.0,"Argentina, Argentine Republic",South America
111686,Davide Potenza,1997-04-21,ITA,,,,,,,,,,,,,,,,,,,800792580.0,"Italy, Italian Republic",Europe
111695,Marco Vancheri,2007-12-21,ITA,,,,,,,,,,,,,,,,,,,800645014.0,"Italy, Italian Republic",Europe
111746,Seungjun Yu,2009-07-11,KOR,,,,,,,,,,,,,,,,,,,800646227.0,"Korea, Republic of",Asia
111747,Jianlun Zhong,2004-06-09,CHN,,,,,,,,,,,,,,,,,,,800635833.0,"China, People's Republic of",Asia
111748,Wooin Lee,2006-12-09,KOR,,,,,,,,,,,,,,,,,,,800578611.0,"Korea, Republic of",Asia
111749,Beomchan Oh,2004-04-16,KOR,,,,,,,,,,,,,,,,,,,800522181.0,"Korea, Republic of",Asia
111750,Dong Gyu Oh,2001-08-27,KOR,,,,,,,,,,,,,,,,,,,800452085.0,"Korea, Republic of",Asia
111751,Junseo Kim,2001-12-14,KOR,,,,,,,,,,,,,,,,,,,800787824.0,"Korea, Republic of",Asia
111752,Jakub Hrynkiewicz,2006-04-24,POL,,,,,,,,,,,,,,,,,,,800639569.0,"Poland, Republic of",Europe
111753,Matteo Trombini,2006-02-11,ITA,,,,,,,,,,,,,,,,,,,800598393.0,"Italy, Italian Republic",Europe
111754,Maxim Grossmann,2006-12-12,HUN,,,,,,,,,,,,,,,,,,,800543860.0,"Hungary, Republic of",Europe
111755,Tymofii Karpaliuk,2007-12-18,UKR,,,,,,,,,,,,,,,,,,,800597357.0,Ukraine,Europe
111756,Matei Lucian Seciu,2006-10-18,ROU,,,,,,,,,,,,,,,,,,,800635998.0,Romania,Europe
111757,Balsa Djokovic,2006-07-08,MNE,,,,,,,,,,,,,,,,,,,800542038.0,"Montenegro, Republic of",Europe
111764,Emilio Tagliaferri,2004-08-22,ITA,,,,,,,,,,,,,,,,,,,800569646.0,"Italy, Italian Republic",Europe
111765,Chaouki Laaoubi,1994-08-07,MAR,,,,,,,,,,,,,,,,,,,800786531.0,"Morocco, Kingdom of",Africa
111766,Cameron Cameron,2004-10-05,GBR,,,,,,,,,,,,,,,,,,,800785801.0,United Kingdom of Great Britain & Northern Ireland,Europe
111767,Ghali Salah-Eddine,2009-08-03,MAR,,,,,,,,,,,,,,,,,,,800722358.0,"Morocco, Kingdom of",Africa
111768,Daniel Montesdeoca,2004-08-28,ESP,,,,,,,,,,,,,,,,,,,800790357.0,"Spain, Kingdom of",Europe
111769,Rayan El Khalifi,2005-09-06,MAR,,,,,,,,,,,,,,,,,,,800698630.0,"Morocco, Kingdom of",Africa
111770,Younes Belhamdounia,1997-05-13,MAR,,,,,,,,,,,,,,,,,,,800713852.0,"Morocco, Kingdom of",Africa
111771,Tobiasz Sopolinski,2005-07-25,POL,,,,,,,,,,,,,,,,,,,800514710.0,"Poland, Republic of",Europe
111772,Nacho Cepeda Martinez,2008-05-14,ESP,,,,,,,,,,,,,,,,,,,800692178.0,"Spain, Kingdom of",Europe
111773,Kartick Gusain,2007-10-16,CAN,,,,,,,,,,,,,,,,,,,800700909.0,Canada,North America
111774,Ben Stecker,2006-02-04,GER,,,,,,,,,,,,,,,,,,,800560527.0,"Germany, Federal Republic of",Europe
111775,Sarthak Sharma,2004-06-29,IND,,,,,,,,,,,,,,,,,,,800551158.0,"India, Republic of",Asia
111776,Andre Coopersmith,2007-04-02,USA,,,,,,,,,,,,,,,,,,,800691783.0,United States of America,North America
111777,Kaivalya Raval,2000-10-20,IND,,,,,,,,,,,,,,,,,,,800451553.0,"India, Republic of",Asia
111778,Volodymyr Mykhailov,1998-09-15,UKR,,,,,,,,,,,,,,,,,,,800747807.0,Ukraine,Europe
111779,Paolo Vito Domenico Laviola,2007-02-07,ITA,,,,,,,,,,,,,,,,,,,800576416.0,"Italy, Italian Republic",Europe
111780,Alessandro Mondazzi,2007-01-17,ITA,,,,,,,,,,,,,,,,,,,800586204.0,"Italy, Italian Republic",Europe
111781,Kyle Loh,2007-05-10,HKG,,,,,,,,,,,,,,,,,,,800600029.0,"Hong Kong, Special Administrative Region of China",Asia
111782,Hong Kiu Lau,2006-01-30,HKG,,,,,,,,,,,,,,,,,,,800506498.0,"Hong Kong, Special Administrative Region of China",Asia
111783,Wan Him Donovan Yim,2008-11-21,HKG,,,,,,,,,,,,,,,,,,,800584764.0,"Hong Kong, Special Administrative Region of China",Asia
111784,Jason Fu,2009-10-02,HKG,,,,,,,,,,,,,,,,,,,800738027.0,"Hong Kong, Special Administrative Region of China",Asia
111785,Bosco Lee,2007-05-15,HKG,,,,,,,,,,,,,,,,,,,800683337.0,"Hong Kong, Special Administrative Region of China",Asia
111786,Jack Cheng,2008-12-28,HKG,,,,,,,,,,,,,,,,,,,800644692.0,"Hong Kong, Special Administrative Region of China",Asia
111787,Dongmin Kim,2009-04-01,KOR,,,,,,,,,,,,,,,,,,,800649634.0,"Korea, Republic of",Asia
111788,Henry Ren,2004-01-27,CAN,,,,,,,,,,,,,,,,,,,800543747.0,Canada,North America
111789,Dallas Glenn Ramsay,2002-02-09,CAN,,,,,,,,,,,,,,,,,,,800790569.0,Canada,North America
111790,Victor Tiradoegas,2002-07-12,USA,,,,,,,,,,,,,,,,,,,800790941.0,United States of America,North America
111791,Theodore Dean,2002-03-25,USA,,,,,,,,,,,,,,,,,,,800646474.0,United States of America,North America
111908,Jaden Williams,2004-06-03,USA,,,,,,,,,,,,,,,,,,,800783667.0,United States of America,North America
111909,Zhanlue Kuang,2001-11-20,CHN,,,,,,,,,,,,,,,,,,,800469759.0,"China, People's Republic of",Asia
111910,Tyler Lee,2009-07-09,USA,,,,,,,,,,,,,,,,,,,800790501.0,United States of America,North America
111954,Pierluigi Basile,2007-01-07,ITA,,,,,,,,,,,,,,,,,,,800569737.0,"Italy, Italian Republic",Europe
111955,Jacopo Antonelli,2006-05-28,ITA,,,,,,,,,,,,,,,,,,,800578460.0,"Italy, Italian Republic",Europe
111956,Ho Jun Park,2007-09-14,KOR,,,,,,,,,,,,,,,,,,,800599681.0,"Korea, Republic of",Asia
111957,Sae Hyun Lee,2007-08-24,KOR,,,,,,,,,,,,,,,,,,,800584784.0,"Korea, Republic of",Asia
111958,Juwan Bae,2005-10-28,KOR,,,,,,,,,,,,,,,,,,,800650674.0,"Korea, Republic of",Asia
111959,Rae Hyung Kang,2005-07-22,KOR,,,,,,,,,,,,,,,,,,,800589602.0,"Korea, Republic of",Asia
111960,Diego Blanco Goytia,2006-03-31,ESP,,,,,,,,,,,,,,,,,,,800723551.0,"Spain, Kingdom of",Europe
111961,Iker Villanueva,2007-10-09,ESP,,,,,,,,,,,,,,,,,,,800754622.0,"Spain, Kingdom of",Europe
111962,Hanzhe Wang,2008-03-27,CHN,,,,,,,,,,,,,,,,,,,800733032.0,"China, People's Republic of",Asia
111963,Yanxiukang Dou,2000-12-29,CHN,,,,,,,,,,,,,,,,,,,800487497.0,"China, People's Republic of",Asia
111964,Kun Xun Cai,2005-06-29,CHN,,,,,,,,,,,,,,,,,,,800763031.0,"China, People's Republic of",Asia
111965,Weiwen Pan,2005-11-22,CHN,,,,,,,,,,,,,,,,,,,800732086.0,"China, People's Republic of",Asia
111966,Sile Hu,2007-04-02,CHN,,,,,,,,,,,,,,,,,,,800741204.0,"China, People's Republic of",Asia
111967,Nikola Novcic,1998-12-15,SRB,,,,,,,,,,,,,,,,,,,800719132.0,"Serbia, Republic of",Europe
111968,Li Jiazuo,2006-11-02,CHN,,,,,,,,,,,,,,,,,,,800782581.0,"China, People's Republic of",Asia
111969,Boda Zheng,2007-01-24,CHN,,,,,,,,,,,,,,,,,,,800731490.0,"China, People's Republic of",Asia
111970,Muyou Zou,2007-10-10,CHN,,,,,,,,,,,,,,,,,,,800588371.0,"China, People's Republic of",Asia
111971,Calin Apostol,2007-08-10,ROU,,,,,,,,,,,,,,,,,,,800564176.0,Romania,Europe
111972,Sasha Lucian Hurducas,2007-04-26,ROU,,,,,,,,,,,,,,,,,,,800575635.0,Romania,Europe
111973,Tristan Stringer,2005-10-18,USA,,,,,,,,,,,,,,,,,,,800595521.0,United States of America,North America
111974,Octavian Andrei Puscas,2008-04-29,ROU,,,,,,,,,,,,,,,,,,,800648438.0,Romania,Europe
111975,Moritz Anterist,2004-11-17,GER,,,,,,,,,,,,,,,,,,,800498708.0,"Germany, Federal Republic of",Europe
111976,David Kirchner,2007-04-11,GER,,,,,,,,,,,,,,,,,,,800577051.0,"Germany, Federal Republic of",Europe
111977,Yorrick Veldkamp,2004-04-28,NED,,,,,,,,,,,,,,,,,,,800626841.0,"Netherlands, Kingdom of the",Europe
111978,Valentino Ceronio,2005-05-23,RSA,,,,,,,,,,,,,,,,,,,800590482.0,"South Africa, Republic of",Africa
111979,Caleb Fyvie,2005-07-19,RSA,,,,,,,,,,,,,,,,,,,800653807.0,"South Africa, Republic of",Africa
111980,Pavlos Christoforakis,2008-11-10,RSA,,,,,,,,,,,,,,,,,,,800693461.0,"South Africa, Republic of",Africa
111981,Luke Oosthuizen,2005-04-06,RSA,,,,,,,,,,,,,,,,,,,800652243.0,"South Africa, Republic of",Africa
111982,Reuben De Klerk,2007-03-01,RSA,,,,,,,,,,,,,,,,,,,800697126.0,"South Africa, Republic of",Africa
111983,Dylan Rene Du Toit,2004-12-08,RSA,,,,,,,,,,,,,,,,,,,800564700.0,"South Africa, Republic of",Africa
111984,Marc Van Der Merwe,1994-08-18,RSA,,,,,,,,,,,,,,,,,,,800790563.0,"South Africa, Republic of",Africa
111985,Daniel Calver,2005-08-23,RSA,,,,,,,,,,,,,,,,,,,800591164.0,"South Africa, Republic of",Africa
111986,Reuben Bakker,2004-12-20,RSA,,,,,,,,,,,,,,,,,,,800706473.0,"South Africa, Republic of",Africa
112007,Adam Nizar Bouyacoub,2006-05-04,MAR,,,,,,,,,,,,,,,,,,,800630873.0,"Morocco, Kingdom of",Africa
112008,Oscar Brown,2002-05-12,GBR,,,,,,,,,,,,,,,,,,,800643472.0,United Kingdom of Great Britain & Northern Ireland,Europe
112009,Henrik Villanger,2004-03-27,NOR,,,,,,,,,,,,,,,,,,,800513604.0,"Norway, Kingdom of",Europe
112010,Yi Yuan,2005-08-25,HKG,,,,,,,,,,,,,,,,,,,800526975.0,"Hong Kong, Special Administrative Region of China",Asia
112011,Alberto Nordio,2004-03-07,ITA,,,,,,,,,,,,,,,,,,,800602483.0,"Italy, Italian Republic",Europe
112012,Igor Kubalka,2005-04-23,POL,,,,,,,,,,,,,,,,,,,800543681.0,"Poland, Republic of",Europe
112013,Jakub Wlodarczyk,2005-09-30,POL,,,,,,,,,,,,,,,,,,,800590295.0,"Poland, Republic of",Europe
112014,Mikolaj Kowal,2006-01-19,POL,,,,,,,,,,,,,,,,,,,800552896.0,"Poland, Republic of",Europe
112015,Stephan Noale,2006-09-23,BRA,,,,,,,,,,,,,,,,,,,800581677.0,"Brazil, Federative Republic of",South America
112017,Niels Ratiu,2005-07-29,BEL,,,,,,,,,,,,,,,,,,,800512940.0,"Belgium, Kingdom of",Europe
112018,Noah Martens,2002-04-06,BEL,,,,,,,,,,,,,,,,,,,800430712.0,"Belgium, Kingdom of",Europe
112019,Nico Ganser,2005-03-28,AUT,,,,,,,,,,,,,,,,,,,800661143.0,"Austria, Republic of",Europe
112020,Cooper Mccarthy,2009-09-23,RSA,,,,,,,,,,,,,,,,,,,800750112.0,"South Africa, Republic of",Africa
112021,Albin Colette,2010-05-14,FRA,,,,,,,,,,,,,,,,,,,800653613.0,"France, French Republic",Europe
112022,Louka Krynen,2008-10-26,FRA,,,,,,,,,,,,,,,,,,,800593249.0,"France, French Republic",Europe
112023,Man Lok Yang,2007-02-02,HKG,,,,,,,,,,,,,,,,,,,800599995.0,"Hong Kong, Special Administrative Region of China",Asia
112024,Sin Hang Tam,2009-05-02,HKG,,,,,,,,,,,,,,,,,,,800598481.0,"Hong Kong, Special Administrative Region of China",Asia
112063,Lucas Deliano,2004-01-06,GER,,,,,,,,,,,,,,,,,,,800474991.0,"Germany, Federal Republic of",Europe
112066,Matisse Hagers,2006-03-24,BEL,,,,,,,,,,,,,,,,,,,800771867.0,"Belgium, Kingdom of",Europe
112067,Evan Palumbo,2009-05-10,LUX,,,,,,,,,,,,,,,,,,,800602934.0,"Luxembourg, Grand Duchy of",Europe
112142,Guy Vorwerk,2006-05-17,RSA,,,,,,,,,,,,,,,,,,,800652414.0,"South Africa, Republic of",Africa
112143,John Bothma,2008-02-01,RSA,,,,,,,,,,,,,,,,,,,800678621.0,"South Africa, Republic of",Africa
112154,Codie Schalk Van Schalkwyk,2002-04-22,NAM,,,,,,,,,,,,,,,,,,,800485851.0,"Namibia, Republic of",Africa
112179,Alexander Aney,2004-10-04,USA,,,,,,,,,,,,,,,,,,,800650818.0,United States of America,North America
